spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
7	SPECTRUM	true	4		2	-1 eV	0.46141458	6	2	-1 eV (corrected -1 eV)	[M + H]+	140.995	Orbitrap (LCMS)	C(C(=O)O)P(=O)(O)O	splash10-00di-2900000000-64ea4bb62e12d5b00beb	Fosfonet	public_spectra_2506:(CCMSLIB00006122855)	XUYJLQHKOGNDPB	174.992	722	12.029	857336460736745768	857336460736745767	13567	
22	SPECTRUM	true	50		2	-1 eV	0.6748453	6	2	-1 eV (corrected -1 eV)	[M + H]+	245.081	N/A	COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)O	splash10-0002-9120000000-fe00bda90567e1aacae9	Spectrum_000592	public_spectra_2506	NFJVELXCUBWAFL	251.000	722	12.030	857336460799660332	857336460799660331	13564	
8	SPECTRUM	true	1		2	-1 eV	0.58516026	6	2	-1 eV (corrected -1 eV)	[M + H]+	126.031	Orbitrap (LCMS)	C(CP(=O)(O)O)N	splash10-052b-9500000000-415e20001e7a5a4edff5	Ciliatine	public_spectra_2506:(BRUNGS_MCEBIO_07653)	QQVDJLLNRSOCEL	252.997	722	12.030	857336460866769200	857336460866769199	13559	
1	SPECTRUM	true	1		2	-1 eV	0.60864985	13	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.201	726	12.104	857336461353308496	857336461349114191	13674	
1	SPECTRUM	true	0		2	-1 eV	0.64383113	10	2	-1 eV (corrected -1 eV)	[M + H]+	189.112	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a7j-9400000000-f4877249a6ccb5c9e8f6	Acnederm	public_spectra_2506:(CCMSLIB00006701466)	BDJRBEYXGGNYIS	286.238	727	12.111	857336461407834452	857336461407834451	13649	
1	SPECTRUM	true	0		2	-1 eV	0.7312018	14	2	47 eV	[M + H]+	311.258	Orbitrap (LCMS)	CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC	splash10-0apm-9200000000-c8b9108e2264b06b6ab0	Juvemon	public_spectra_2506:(MSBNK-Eawag-EQ01094905)	NFGXHKASABOEEW	269.165	733	12.224	857336461462360408	857336461462360407	13778	
1	SPECTRUM	true	0		2	-1 eV	0.64903796	10	2	-1 eV (corrected -1 eV)	[M + H]+	189.112	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a7j-9400000000-f4877249a6ccb5c9e8f6	Acnederm	public_spectra_2506:(CCMSLIB00010118560)	BDJRBEYXGGNYIS	286.238	734	12.227	857336461521080668	857336461521080667	13786	
1	SPECTRUM	true	0		2	-1 eV	0.97762686	8	2	60 eV	[M + H]+	254.248	Orbitrap (LCMS)	CCCCCCCCCCCCN1CCCC1=O	splash10-000i-9000000000-13976b603f9070892670	Lauryl pyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU015304)	NJPQAIBZIHNJDO	198.185	740	12.339	857336461634326884	857336461630132579	13937	
1	SPECTRUM	true	7		2	-1 eV	0.6153055	16	2	60 eV	[M + H]+	516.296	Orbitrap (LCMS)	COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3	splash10-057i-6900000000-8f1c779833786f408588	Candoxatril	public_spectra_2506:(MSBNK-LCSB-LU115104)	ZTWZVMIYIIVABD	314.233	741	12.342	857336461693047144	857336461688852839	13942	
1	SPECTRUM	true	2		2	-1 eV	0.77520823	7	2	-1 eV (corrected -1 eV)	[M + H]+	137.132	Orbitrap (LCMS)	CC1(C2CCC(=C)C1C2)C	splash10-001j-9100000000-7dd320f715d7871a1949	Nopinene	public_spectra_2506:(CCMSLIB00006123945)	WTARULDDTDQWMU	197.154	741	12.350	857336461911150956	857336461911150955	13949	
3	SPECTRUM	true	0		2	-1 eV	0.62732494	6	2	-1 eV (corrected -1 eV)	[M + H]+	321.206	N/A	CC1=C(C2=C(CCC(O2)(C)CCCC(C)C(=O)O)C(=C1O)C)C	splash10-014i-1900000000-52a2fe04cde2b53db0ce	.alpha.-CMBHC	public_spectra_2506:(CCMSLIB00003134792)	QWPNLVBAEZJBMI	281.175	743	12.385	857336461965676912	857336461965676911	13995	
6	SPECTRUM	true	17		2	-1 eV	0.65104365	9	2	-1 eV (corrected -1 eV)	[M + H]+	189.112	Orbitrap (LCMS)	C(CCCC(=O)O)CCCC(=O)O	splash10-0a7j-9400000000-f4877249a6ccb5c9e8f6	Acnederm	public_spectra_2506:(CCMSLIB00006701466)	BDJRBEYXGGNYIS	286.238	745	12.409	857336462024397172	857336462024397171	14057	
2	SPECTRUM	true	2		2	-1 eV	0.976233	8	2	60 eV	[M + H]+	254.248	Orbitrap (LCMS)	CCCCCCCCCCCCN1CCCC1=O	splash10-000i-9000000000-13976b603f9070892670	Lauryl pyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU015304)	NJPQAIBZIHNJDO	198.185	749	12.490	857336462129254780	857336462129254779	14132	
3	SPECTRUM	true	0		2	-1 eV	0.48923138	6	2	-1 eV (corrected -1 eV)	[M + H]+	368.119	Orbitrap (LCMS)	CCCCCCNC(=O)CC1C(=O)NC(=NC2=CC=C(C=C2)Cl)S1	splash10-001r-1920000000-40abf79f580603ca202b	2-[2-(4-chloroanilino)-4-oxo-1,3-thiazol-5-yl]-N-hexylacetamide	public_spectra_2506:(BRUNGS_MCESCAF_03584)	KJENZKOMJGIPLH	275.175	750	12.502	857336462179586432	857336462179586431	14149	
1	SPECTRUM	true	1		2	-1 eV	0.8168952	6	2	-1 eV (corrected -1 eV)	[M + H]+	200.201	Orbitrap (LCMS)	CCCCCCC(=O)NCCC(C)C	splash10-0udi-1390000000-44eae511605d26bfcf45	N-(3-methylbutyl)heptanamide	public_spectra_2506:(CCMSLIB00012472443)	MRLPJJSVJMYNEF	212.201	752	12.527	857336462234112388	857336462234112387	14214	
1	SPECTRUM	true	-1		2		0.7129698	7	2	-1 eV (corrected -1 eV)	[M + H]+	347.160	Orbitrap (LCMS)	CC1(CC2=C(C(=O)C1)N(C(=N2)C3=CC(=C(C(=C3)OC)OC)OC)O)C	splash10-0002-0009000000-93a726bef75d174697c7	3-hydroxy-6,6-dimethyl-2-(3,4,5-trimethoxyphenyl)-3,5,6,7-tetrahydrobenzimidaz ol-4-one	public_spectra_2506:(CCMSLIB00006687368)	JZWFFWPWYDAKAR	257.099	753	12.546	857336462288638344	857336462288638343	14235	
1	SPECTRUM	true	25		2	-1 eV	0.68827784	12	2	-1 eV (corrected -1 eV)	[M + H3N + H]+	490.425	FTICR (LCMS)	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C	null-null-null-null	E-Toplex	public_spectra_2506:(CCMSLIB00004693799)	ZAKOWWREFLAJOT	342.191	754	12.567	857336462397690256	857336462397690255	14271	
1	SPECTRUM	true	-1		2		0.74637	7	2	-1 eV (corrected -1 eV)	[M + H]+	207.138	Orbitrap (LCMS)	CC(C)(C)C1=CC=C(C=C1)CC(=O)OC	splash10-0006-9100000000-1a56d770cba093d36ad5	Methyl 4-tert-butylphenylacetate	public_spectra_2506:(CCMSLIB00006124066)	HXVTYMWVMVKVTF	281.175	754	12.574	857336462456410516	857336462456410515	14279	
1	SPECTRUM	true	1		2	-1 eV	0.87912965	11	2	38 eV	[M + H]+	237.221	Orbitrap (LCMS)	C1CCCCCC(=O)CCCC=CCCCC1	splash10-067j-9000000000-a0fde8b466a36908ccb5	5-Cyclohexadecenone	public_spectra_2506:(MSBNK-UFZ-WANA2456237762PH)	ABRIMXGLNHCLIP	228.269	756	12.598	857336462578045340	857336462573851035	14316	
1	SPECTRUM	true	71		2	-1 eV	0.9831598	10	2	60 eV	[M + H]+	254.248	Orbitrap (LCMS)	CCCCCCCCCCCCN1CCCC1=O	splash10-000i-9000000000-13976b603f9070892670	Lauryl pyrrolidone	public_spectra_2506:(MSBNK-LCSB-LU015304)	NJPQAIBZIHNJDO	198.185	761	12.689	857336462640959904	857336462636765599	14414	
1	SPECTRUM	true	1		2	-1 eV	0.8318083	6	2	127 eV	[M + H]+	705.397	Orbitrap (LCMS)	CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC	splash10-014i-0900000000-902cba4c526d44dd49e0	Reyataz	public_spectra_2506:(MSBNK-Eawag-EQ301206)	AXRYRYVKAWYZBR	215.082	762	12.697	857336462695485860	857336462695485859	14431	
1	SPECTRUM	true	10		2	-1 eV	0.92645615	16	2	47 eV	[M + H]+	311.258	Orbitrap (LCMS)	CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC	splash10-0apm-9200000000-c8b9108e2264b06b6ab0	Juvemon	public_spectra_2506:(MSBNK-Eawag-EQ01094905)	NFGXHKASABOEEW	227.201	765	12.756	857336462758400424	857336462754206119	14550	
1	SPECTRUM	true	59		2	-1 eV	0.63395697	7	2	70 eV	[M + H]+	292.206	Orbitrap (LCMS)	CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21	splash10-014i-2900000000-ee0a358da932783f63ab	Bramazil	public_spectra_2506:(MSBNK-Eawag-EQ358607)	DOMXUEMWDBAQBQ	275.175	766	12.759	857336462880035248	857336462875840943	14557	
1	SPECTRUM	true	22		2	-1 eV	0.83709264	6	2	60 eV	[M + H]+	194.154	Orbitrap (LCMS)	CCCCCCOC1=CC=C(C=C1)N	splash10-03di-4900000000-32cf68707c9d88ae4144	4-hexoxyaniline	public_spectra_2506:(MSBNK-LCSB-LU057404)	DJRKHTCUXRGYEU	182.118	766	12.761	857336462934561204	857336462934561203	14559	
1	SPECTRUM	true	-1		2		0.64467263	29	2	90 eV	[M + H]+	420.265	Orbitrap (LCMS)	CCC1CCC(C(N1)C2=CC=CC=C2)NCC3=CC4=C(C=C3OC)C5CC5C(=O)N4C	splash10-052f-1900000000-9b3ff4b0814cd36e4ae7	(1aS,7bR)-5-[[[(2R,3R,6R)-6-ethyl-2-phenylpiperidin-3-yl]amino]methyl]-6-methoxy-3-methyl-1a,7b-dihydro-1H-cyclopropa[c]quinolin-2-one	public_spectra_2506:(MSBNK-LCSB-LU050606)	KDGDTPNBDMVKHC	219.113	774	12.906	857336463093944768	857336463093944767	14761	
1	SPECTRUM	true	-1		2		0.6245151	6	2	-1 eV (corrected -1 eV)	[M + H]+	131.070	Orbitrap (LCMS)	CC1(CCOC(=O)C1)O	splash10-00xr-9400000000-6b6e730cd317b69f6be0	Prestwick_97	public_spectra_2506:(CCMSLIB00010125728)	JYVXNLLUYHCIIH	172.115	776	12.937	857336463244939724	857336463244939723	14782	
1	SPECTRUM	true	4		2	-1 eV	0.9550348	9	2	-1 eV (corrected -1 eV)	[M + H]+	350.186	Orbitrap (LCMS)	CCCCCCN1C2=CC=CC=C2C(=C1O)N=NC(=O)C3=CC=CC=C3	splash10-0pba-9500000000-94cdcd81b730888c72d7	MDA 19 (Standard)	public_spectra_2506:(BRUNGS_MCEBIO_02628)	ICNRTDOKKSWDRL	149.060	777	12.945	857336463299465680	857336463299465679	14825	
1	SPECTRUM	true	0		2	-1 eV	0.80422366	6	2	-1 eV (corrected -1 eV)	[M + H]+	290.211	Orbitrap (LCMS)	CC1CCC(C(C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C	splash10-0a59-9000000000-9f0ab2d6656bc97b349c	(2S,5R)-2-Isopropyl-N-(4-methoxyphenyl)-5-methylcyclohexanecarboximide	public_spectra_2506:(BRUNGS_MCEBIO_06316)	HNSGVPAAXJJOPQ	234.162	779	12.988	857336463353991636	857336463353991635	14869	
1	SPECTRUM	true	-1		2		0.4911309	6	2	-1 eV (corrected -1 eV)	[M + H]+	513.248	N/A	CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(COC(=O)C(=C)C)O)O	splash10-000f-2910000000-08bb796d5b5008e76512	Nupol 1629	public_spectra_2506:(CCMSLIB00000085424)	AMFGWXWBFGVCKG	661.337	780	12.995	857336463408517592	857336463404323287	14903	
1	SPECTRUM	true	0		2	-1 eV	0.81803495	8	2	40 eV	[M + H3N + H]+	586.316	Q-ToF (LCMS)	CC1(C2=CC=C(C=C2)OCC(COC3=CC=C(C=C3)C(C4=CC=C(C=C4)OCC(COC5=CC=C1C=C5)O)(C)C)O)C	splash10-000i-0900000000-a14892bfa52e950eb339	2,2,10,10-Tetramethyl-4,8,12,16-tetraoxa-1,3,9,11(1,4)-tetrabenzenacyclohexadecaphane-6,14-diol	public_spectra_2506:(MSBNK-NILU-NL0371)	JOECRAPIMXFQDL	493.259	780	13.004	857336463458849244	857336463458849243	14902	
1	SPECTRUM	true	11		2	-1 eV	0.8002489	9	2	45 eV	[M + H]+	194.154	Orbitrap (LCMS)	CCCCCCOC1=CC=C(C=C1)N	splash10-03dl-0900000000-8d3f27efdf9282da4880	4-hexoxyaniline	public_spectra_2506:(MSBNK-LCSB-LU057403)	DJRKHTCUXRGYEU	257.165	783	13.057	857336463517569504	857336463513375199	14945	
1	SPECTRUM	true	-1		2		0.6112884	6	2	-1 eV (corrected -1 eV)	[M + H]+	131.070	Orbitrap (LCMS)	CC1(CCOC(=O)C1)O	splash10-00xr-9400000000-6b6e730cd317b69f6be0	Prestwick_97	public_spectra_2506:(CCMSLIB00006708633)	JYVXNLLUYHCIIH	172.115	784	13.073	857336463567901156	857336463567901155	14965	
1	SPECTRUM	true	6		2	-1 eV	0.9455763	10	2	-1 eV (corrected -1 eV)	[M + H]+	350.186	Orbitrap (LCMS)	CCCCCCN1C2=CC=CC=C2C(=C1O)N=NC(=O)C3=CC=CC=C3	splash10-0pba-9500000000-94cdcd81b730888c72d7	MDA 19 (Standard)	public_spectra_2506:(BRUNGS_MCEBIO_02628)	ICNRTDOKKSWDRL	149.060	786	13.105	857336463618232808	857336463618232807	15010	
1	SPECTRUM	true	-1		2		0.97161	6	2	-1 eV (corrected -1 eV)	[M + H]+	276.098	Orbitrap (LCMS)	CC1=NC=C(N1CCOC(=O)C2=CC=CC=C2)[N+](=O)[O-]	splash10-052b-0900000000-1632da590850da47a426	Flagyl S	public_spectra_2506:(BRUNGS_MCEBIO_07462)	CUUCCLJJOWSASK	315.123	787	13.117	857336463718896112	857336463718896111	15029	
1	SPECTRUM	true	0		2	-1 eV	0.6407408	8	2	-1 eV (corrected -1 eV)	[M + H]+	210.103	Orbitrap (LCMS)	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	splash10-00l6-0910000000-245130b4bdb17a8fcbff	Proflavin	public_spectra_2506:(BRUNGS_MCEBIO_01091)	WDVSHHCDHLJJJR	267.186	790	13.164	857336463769227764	857336463769227763	15095	
1	SPECTRUM	true	-1		2		0.6731977	6	2	-1 eV (corrected -1 eV)	[M + H3N + H]+	396.202	Orbitrap (LCMS)	CCC(C)C(=O)OC1C2C(CC(=O)C(C1(C(=O)C=CC)O)C)C(=C)C(=O)O2	splash10-0a4i-9100000000-ad555542900af32ffd0f	(3aS,6R,7S,8S,8aR)-7-((2E)-But-2-enoyl)-7-hydroxy-6-methyl-3-methylidene-2,5-dioxooctahydro-2H-cyclohepta[b]furan-8-yl 2-methylbutanoate	public_spectra_2506:(BRUNGS_NIHNP_00063)	DFGOIVFBKDWNBI	235.166	791	13.186	857336463878279676	857336463878279675	15127	
1	SPECTRUM	true	4		2	-1 eV	0.6232207	6	2	-1 eV (corrected -1 eV)	[M + H]+	131.070	Orbitrap (LCMS)	CC1(CCOC(=O)C1)O	splash10-00xr-9400000000-6b6e730cd317b69f6be0	Prestwick_97	public_spectra_2506:(CCMSLIB00010125728)	JYVXNLLUYHCIIH	172.115	795	13.255	857336463941194240	857336463941194239	15207	
1	SPECTRUM	true	25		2	-1 eV	0.9728754	6	2	-1 eV (corrected -1 eV)	[M + H]+	276.098	Orbitrap (LCMS)	CC1=NC=C(N1CCOC(=O)C2=CC=CC=C2)[N+](=O)[O-]	splash10-052b-0900000000-1632da590850da47a426	Flagyl S	public_spectra_2506:(BRUNGS_MCEBIO_07462)	CUUCCLJJOWSASK	315.123	797	13.288	857336464104772108	857336464100577803	15252	
1	SPECTRUM	true	46		2	-1 eV	0.9587187	10	2	-1 eV (corrected -1 eV)	[M + H]+	350.186	Orbitrap (LCMS)	CCCCCCN1C2=CC=CC=C2C(=C1O)N=NC(=O)C3=CC=CC=C3	splash10-0pba-9500000000-94cdcd81b730888c72d7	MDA 19 (Standard)	public_spectra_2506:(BRUNGS_MCEBIO_02628)	ICNRTDOKKSWDRL	149.060	797	13.289	857336464163492368	857336464163492367	15251	
1	SPECTRUM	true	1		2	-1 eV	0.9339657	6	2	47 eV	[M + H]+	158.027	Orbitrap (LCMS)	C1=CC=C(C=C1)S(=O)(=O)N	splash10-0udi-9000000000-f1598e6c08968c0ea4ce	benzolsulfonamid	public_spectra_2506:(MSBNK-Eawag-EQ359508)	KHBQMWCZKVMBLN	105.034	797	13.290	857336464218018324	857336464218018323	15249	
1	SPECTRUM	true	19		2	-1 eV	0.53696245	18	2	-1 eV (corrected -1 eV)	[M + H]+	305.140	Orbitrap (LCMS)	CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NN=CC3=CN=CC=C3	splash10-0a4i-0900000000-1941a442eac02290d4e8	2,6-dimethyl-N''-(3-pyridinylmethylene)-3-quinolinecarbohydrazide	public_spectra_2506:(BRUNGS_MCESCAF_02507)	QZXAQKBCLSVYCJ	277.155	799	13.309	857336464327070236	857336464327070235	15283	
1	SPECTRUM	true	0		2	-1 eV	0.6659986	14	2	-1 eV (corrected -1 eV)	[M + H]+	463.217	FTICR (LCMS)	CC1CCC=C(C(=O)OCC2(COC(C2O)OCC3C(C(C(C(O3)OCC1)O)O)O)O)C	null-null-null-null	Urceolide	public_spectra_2506:(CCMSLIB00004713677)	FSTIKTPQGMHLFJ	197.117	801	13.344	857336464385790496	857336464385790495	15331	
1	SPECTRUM	true	5		2	-1 eV	0.614896	22	2	-1 eV (corrected -1 eV)	[M + H]+	215.128	FTICR (LCMS)	CCCCC(C1CC(=CC(=O)O1)OC)O	null-null-null-null	Pestalotin	public_spectra_2506:(CCMSLIB00004691935)	YFIMUDXPJZVJJO	253.180	801	13.345	857336464436122148	857336464431927843	15329	
1	SPECTRUM	true	0		2	-1 eV	0.83381605	6	2	-1 eV (corrected -1 eV)	[M + H]+	214.217	Orbitrap (LCMS)	CCCCCCCC(=O)NCCC(C)C	splash10-03di-0290000000-1570ed1a9913538bc81c	N-(3-methylbutyl)octanamide	public_spectra_2506:(CCMSLIB00012472466)	REQCSZJUXVVNII	226.217	806	13.430	857336464536785452	857336464536785451	15430	
2	SPECTRUM	true	67		2	-1 eV	0.8435258	6	2	-1 eV (corrected -1 eV)	[M + H]+	214.217	Orbitrap (LCMS)	CCCCCCCC(=O)NCCC(C)C	splash10-03di-0290000000-1570ed1a9913538bc81c	N-(3-methylbutyl)octanamide	public_spectra_2506:(CCMSLIB00012472187)	REQCSZJUXVVNII	226.217	822	13.701	857336464696169016	857336464691974711	15683	
2	SPECTRUM	true	-1		2		0.7501101	8	2	-1 eV (corrected -1 eV)	[M + Na]+	349.235	Orbitrap (LCMS)	CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O	splash10-0002-9100000000-b8959bc199dcef66a915	Avocadyne 4-acetate	public_spectra_2506	FHGZOCAZNHYWAL	267.172	824	13.730	857336464796832320	857336464792638015	15721	
1	SPECTRUM	true	-1		2		0.7910269	6	2	-1 eV (corrected -1 eV)	[M + H]+	319.093	Orbitrap (LCMS)	CC1=CC=C(C=C1)CSCC(=O)NN=CC2=C(C=CS2)C	splash10-0a4i-1900000000-cfd599c03e2c0dcac065	2-[(4-methylbenzyl)sulfanyl]-N''-[(3-methyl-2-thienyl)methylene]acetohydrazide	public_spectra_2506:(BRUNGS_MCESCAF_01662)	HZEUBQRRTOFTQI	318.206	828	13.804	857336464897495624	857336464897495623	15817	
1	SPECTRUM	true	0		2	-1 eV	0.90316576	11	2	21 eV	[M + H]+	152.107	FTICR (LCMS)	CC(CC1=CC=C(C=C1)O)N	splash10-0a6s-9300000000-ffe62efdb5dd3fbd7400	Pedrolon	public_spectra_2506:(MSBNK-Eawag-EQ01087208)	GIKNHHRFLCDOEU	135.080	831	13.845	857336464947827276	857336464947827275	15908	
1	SPECTRUM	true	-1		2		0.64249027	7	2	-1 eV (corrected -1 eV)	[M + H]+	182.118	Orbitrap (LCMS)	COC1=CC(=C(C=C1)OC)CCN	splash10-014i-0900000000-3a78f1e2c4c8956c9ca7	2,5-Dimethoxyphenethylamine	public_spectra_2506:(CCMSLIB00004722154)	WNCUVUUEJZEATP	281.175	831	13.848	857336465002353232	857336465002353231	15880	
1	SPECTRUM	true	2		2	-1 eV	0.79107934	6	2	40 eV	[M + H3N + H]+	586.316	Q-ToF (LCMS)	CC1(C2=CC=C(C=C2)OCC(COC3=CC=C(C=C3)C(C4=CC=C(C=C4)OCC(COC5=CC=C1C=C5)O)(C)C)O)C	splash10-000i-0900000000-a14892bfa52e950eb339	2,2,10,10-Tetramethyl-4,8,12,16-tetraoxa-1,3,9,11(1,4)-tetrabenzenacyclohexadecaphane-6,14-diol	public_spectra_2506:(MSBNK-NILU-NL0371)	JOECRAPIMXFQDL	493.259	832	13.862	857336465052684884	857336465052684883	15921	
1	SPECTRUM	true	0		2	-1 eV	0.43698302	10	2	-1 eV (corrected -1 eV)	[M + H]+	333.191	FTICR (LCMS)	CC(=CCCC(C)(C=C)O)COC1C(C(C(C(O1)CO)O)O)O	null-null-null-null	Betulalbusides A	public_spectra_2506:(CCMSLIB00004699283)	WEHZDNHJZBEGME	352.097	834	13.897	857336465157542492	857336465157542491	15965	
1	SPECTRUM	true	1		2	-1 eV	0.77128255	8	2	27 eV	[M + H]+	301.180	FTICR (LCMS)	CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC#C	splash10-0ab9-3900000000-beb33ba12fd86f3ee4f7	Prallethrin	public_spectra_2506:(MSBNK-Eawag-EQ00321603)	SMKRKQBMYOFFMU	253.180	834	13.901	857336465203679840	857336465203679839	15955	
1	SPECTRUM	true	1		2	-1 eV	0.61113125	9	2	31 eV	[M + H]+	207.138	Orbitrap (LCMS)	CC(C)(C)C1=CC=C(C=C1)OCC2CO2	splash10-0a4i-9800000000-b6d096ec279a187d8ef2	t-Butyl phenyl glycidyl ether	public_spectra_2506:(MSBNK-Eawag-EQ01109505)	HHRACYLRBOUBKM	207.174	839	13.979	857336465367257708	857336465367257707	16046	
1	SPECTRUM	true	0		2	-1 eV	0.58973366	13	2	-1 eV (corrected -1 eV)	[M + H]+	200.107	Orbitrap (LCMS)	CC1=CC(=O)N2CCCC3=C2C1=CC=C3	splash10-0udi-1590000000-290cd4bc4213c93559a4	Oprea1_162401	public_spectra_2506:(CCMSLIB00006697667)	INLMMGKPTMPKDG	200.201	840	13.993	857336465316926056	857336465316926055	16070	
4	SPECTRUM	true	-1		2		0.5496383	18	2	-1 eV (corrected -1 eV)	[M + H]+	206.118	N/A	CC1=NCCC2=CC(=C(C=C12)OC)OC	splash10-0006-0900000000-fd635a1dd8894c112bf2	Oprea1_325770	public_spectra_2506:(CCMSLIB00000079420)	VASUQTGZAPZKFK	276.160	848	14.130	857336465476309620	857336465476309619	16264	
2	SPECTRUM	true	3		2	-1 eV	0.6276259	7	2	-1 eV (corrected -1 eV)	[M + H]+	263.128	Orbitrap (LCMS)	CC(=O)C1=CC(=C2C(=C1OC)C=CC(O2)(C)C)OC	splash10-074i-0090000000-4edc043784a3906ba071	Ethanone, 1-(5,8-dimethoxy-2,2-dimethyl-2H-1-benzopyran-6-yl)-	public_spectra_2506:(BRUNGS_NIHNP_03168)	KDHNUTVJWLXEHG	291.196	848	14.130	857336465530835576	857336465530835575	16266	
1	SPECTRUM	true	0		2	-1 eV	0.7968654	6	2	-1 eV (corrected -1 eV)	[M + H]+	319.093	Orbitrap (LCMS)	CC1=CC=C(C=C1)CSCC(=O)NN=CC2=C(C=CS2)C	splash10-0a4i-1900000000-cfd599c03e2c0dcac065	2-[(4-methylbenzyl)sulfanyl]-N''-[(3-methyl-2-thienyl)methylene]acetohydrazide	public_spectra_2506:(BRUNGS_MCESCAF_01662)	HZEUBQRRTOFTQI	318.206	849	14.156	857336465761522312	857336465761522311	16292	
2	SPECTRUM	true	6		2	-1 eV	0.63392586	6	2	-1 eV (corrected -1 eV)	[M + H]+	257.248	N/A	CC(C)CCCCCCCCCCCCC(=O)O	splash10-0a4i-9210000000-562af335eaa7e106e145	Isohexadecanoic acid	public_spectra_2506:(CCMSLIB00003134561)	ZONJATNKKGGVSU	292.285	853	14.212	857336465816048268	857336465816048267	16348	
27	SPECTRUM	true	6		2	-1 eV	0.75336593	7	2	75 eV	[M + H]+	194.154	Orbitrap (LCMS)	CCCCCCOC1=CC=C(C=C1)N	splash10-03xu-9600000000-2b02368c514db0269626	4-hexoxyaniline	public_spectra_2506:(MSBNK-LCSB-LU057405)	DJRKHTCUXRGYEU	259.181	854	14.227	857336465996403352	857336465996403351	16367	
1	SPECTRUM	true	2		2	-1 eV	0.88356674	14	2	18 eV	[M + H]+	251.047	Orbitrap (LCMS)	C1=CC=C(C=C1)OP(=O)(O)OC2=CC=CC=C2	splash10-0udi-2390000000-607557e96ba39a755904	diphenoxyphosphinic acid	public_spectra_2506:(MSBNK-CASMI_2016-SM881501)	ASMQGLCHMVWBQR	327.078	854	14.231	857336465874768528	857336465874768527	16345	
2	SPECTRUM	true	54		2	-1 eV	0.815122	7	2	-1 eV (corrected -1 eV)	[M + H]+	257.248	N/A	CC(C)CCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-a09fdd28c64e8df18e2a	Isohexadecanoic acid	public_spectra_2506:(CCMSLIB00003139666)	ZONJATNKKGGVSU	247.227	854	14.237	857336466059317916	857336466055123611	16376	
1	SPECTRUM	true	99		2	-1 eV	0.6662701	8	2	-1 eV (corrected -1 eV)	[M + H]+	247.096	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695096)	YRAQEMCYCSSHJG	336.311	857	14.284	857336466126426784	857336466126426783	16424	
1	SPECTRUM	true	48		2	-1 eV	0.9722375	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	308.280	857	14.287	857336466180952740	857336466176758435	16421	
1	SPECTRUM	true	79		2	-1 eV	0.95878506	6	2	29 eV	[M + H]+	319.284	Orbitrap (LCMS)	CCCCCCCCCCCCOCCOCCOCCO	splash10-052r-9000000000-13bf11427c5b89b4701f	Laureth-3	public_spectra_2506:(MSBNK-Eawag-EQ01034503)	FKMHSNTVILORFA	291.253	857	14.291	857336466235478696	857336466231284391	16427	
